url,title,location,rooms,price,m2,plot_m2
https://www.otodom.pl/oferta/dom-leszno-ID46v1r.html#bd53a69a20,Dom Leszno,"Leszno, wielkopolskie",4 pokoje,250 000 zł,"74,80 m²",
https://www.otodom.pl/oferta/nowy-dom-blisko-lublina-240m2-dzialka-17arow-ID46v1s.html#bd53a69a20,"Nowy dom blisko Lublina, 240m2, działka 17arów","Dys, lubelski, lubelskie",5 pokoi,670 000 zł,246 m²,działka 1 700 m²
https://www.otodom.pl/oferta/dom-159-64-m-ilawa-ID445Rf.html#bd53a69a20,"Dom, 159,64 m², Iława","Iława, iławski, warmińsko-mazurskie",5 pokoi,329 000 zł,"159,67 m²",działka 545 m²
https://www.otodom.pl/oferta/dworek-niepokalanow-the-manor-house-ad-2014-ID463kD.html#bd53a69a20,Dworek Niepokalanów (The Manor House AD 2014),"Teresin, sochaczewski, mazowieckie",>10 pokoi,5 400 000 zł,1 390 m²,działka 30 000 m²
https://www.otodom.pl/oferta/dom-wolnostojacy-na-dzialce-17-arow-wlosan-ID46v0W.html#bd53a69a20,Dom wolnostojący na działce 17 arów - Włosań,"Włosań, krakowski, małopolskie",4 pokoje,399 000 zł,120 m²,działka 1 700 m²
https://www.otodom.pl/oferta/dom-5-pokoi-153-m2-dzialka-600-m-cicha-okolica-ID42vwZ.html#bd53a69a20,DOM 5 pokoi 153 m2 Działka 600 m CICHA OKOLICA !,"Koszalin, Sarzyno",5 pokoi,609 000 zł,"153,30 m²",działka 600 m²
https://www.otodom.pl/oferta/dom-w-zabudowie-blizniaczej-super-lokalizacja-ID45ztg.html#bd53a69a20,Dom w zabudowie bliźniaczej - Super lokalizacja,"Grabówka, białostocki, podlaskie",5 pokoi,504 000 zł,140 m²,działka 266 m²
https://www.otodom.pl/oferta/nowe-tanie-domy-w-zabudowie-szeregowej-ID46v0x.html#bd53a69a20,Nowe tanie domy w zabudowie szeregowej,"Rzeszów, podkarpackie",5 pokoi,319 000 zł,117 m²,działka 200 m²
https://www.otodom.pl/oferta/mieszkania-rokietnica-ID3glBY.html#bd53a69a20,Mieszkania Rokietnica,"Rokietnica, poznański, wielkopolskie",3 pokoje,319 000 zł,80 m²,działka 300 m²
https://www.otodom.pl/oferta/domy-rydzyna-ID3xVm3.html#bd53a69a20,Domy Rydzyna,"Rydzyna, leszczyński, wielkopolskie",4 pokoje,299 000 zł,80 m²,działka 350 m²
https://www.otodom.pl/oferta/domy-leszno-ID3xVpZ.html#bd53a69a20,Domy Leszno,"Leszno, wielkopolskie",4 pokoje,299 000 zł,80 m²,działka 350 m²
https://www.otodom.pl/oferta/nowe-domy-zabudowa-blizniacza-osiedle-widokowe-ID46v0o.html#bd53a69a20,Nowe domy zabudowa bliźniacza - Osiedle Widokowe,"Rzeszów, podkarpackie",4 pokoje,339 000 zł,128 m²,działka 360 m²
https://www.otodom.pl/oferta/domy-kornik-ID3E03m.html#bd53a69a20,Domy Kórnik,"Kórnik, poznański, wielkopolskie",4 pokoje,319 000 zł,80 m²,działka 400 m²
https://www.otodom.pl/oferta/dom-w-legionowie-pol-blizniaka-142-34m2-garaz-2st-ID45OeH.html#bd53a69a20,"Dom w Legionowie pół bliźniaka 142,34m2 garaż 2st","Legionowo, legionowski, mazowieckie",6 pokoi,740 000 zł,"142,34 m²",działka 440 m²
https://www.otodom.pl/oferta/sprzedam-dom-z-dzialka-2000-m2-ID46hOf.html#bd53a69a20,Sprzedam dom z działką 2000 m2,"Dubidze-Kolonia, pajęczański, łódzkie",4 pokoje,105 000 zł,150 m²,działka 2 000 m²
https://www.otodom.pl/oferta/nowy-dom-w-parku-krajobrazowym-obok-las-i-jezioro-ID43qsm.html#bd53a69a20,Nowy Dom w Parku Krajobrazowym obok las i jezioro,"Płock, mazowieckie",5 pokoi,299 000 zł,136 m²,działka 1 104 m²
https://www.otodom.pl/oferta/sprzedam-dom-w-dzwierznie-k-plocka-ID42akl.html#bd53a69a20,Sprzedam dom w Dźwierznie k. Płocka,"Dźwierzno, płocki, mazowieckie",5 pokoi,350 000 zł,160 m²,działka 1 800 m²
https://www.otodom.pl/oferta/nowy-dom-na-kaszubach-przy-lesie-piekna-okolica-ID46hNA.html#bd53a69a20,"Nowy Dom na Kaszubach! Przy lesie, piękna okolica","Osowo, kościerski, pomorskie",3 pokoje,470 000 zł,140 m²,działka 1 450 m²
https://www.otodom.pl/oferta/gotowy-dom-wolnostojacy-osiedle-widokowe-ID46wYS.html#bd53a69a20,Gotowy dom wolnostojący - Osiedle Widokowe,"Rzeszów, podkarpackie",5 pokoi,425 000 zł,132 m²,działka 400 m²
https://www.otodom.pl/oferta/inteligentny-dom-zamkniete-osiedle-duzy-ogrod-ID4469L.html#bd53a69a20,"inteligentny dom, zamknięte osiedle, duży ogród","Marki, wołomiński, mazowieckie",4 pokoje,499 000 zł,"122,80 m²",działka 270 m²
https://www.otodom.pl/oferta/inteligentny-dom-zamkniete-osiedle-duzy-ogrod-ID4567p.html#bd53a69a20,"inteligentny dom, zamknięte osiedle, duży ogród","Słupno, wołomiński, mazowieckie",5 pokoi,499 000 zł,"121,80 m²",działka 270 m²
https://www.otodom.pl/oferta/sprzedam-dom-wolnostojacy-stan-surowy-zamkniety-ID43HAU.html#bd53a69a20,Sprzedam dom wolnostojący stan surowy zamknięty,"Kozienice, kozienicki, mazowieckie",5 pokoi,340 000 zł,129 m²,działka 900 m²
https://www.otodom.pl/oferta/nowo-wybudowany-dom-w-boleslawcu-ID43cSl.html#bd53a69a20,Nowo wybudowany dom w Bolesławcu,"Bolesławiec, bolesławiecki, dolnośląskie",5 pokoi,950 000 zł,130 m²,działka 700 m²
https://www.otodom.pl/oferta/tani-dom-wolnostojacy-6-pokoi-osiedle-widokowe-ID46wY0.html#3dfa1d1152,Tani dom wolnostojący 6 pokoi - Osiedle Widokowe,"Rzeszów, podkarpackie",6 pokoi,350 000 zł,120 m²,działka 426 m²
https://www.otodom.pl/oferta/funkcjonalny-dom-w-zabudowie-szeregowej-zalesie-ID46wVL.html#3dfa1d1152,Funkcjonalny dom w zabudowie szeregowej - ZALESIE,"Rzeszów, Zalesie",5 pokoi,299 000 zł,120 m²,działka 200 m²
https://www.otodom.pl/oferta/dom-o-pow-135-mkw-i-garaz-w-bryle-ID46wVx.html#3dfa1d1152,Dom o pow 135 mkw i garaż w bryle,"Krasne, rzeszowski, podkarpackie",5 pokoi,390 000 zł,"159,39 m²",działka 686 m²
https://www.otodom.pl/oferta/dom-z-duzym-ogrodkiem-w-cenie-mieszkania-ID46wVp.html#3dfa1d1152,Dom z dużym ogródkiem w cenie mieszkania,"Brwinów, pruszkowski, mazowieckie",4 pokoje,549 000 zł,"100,60 m²",działka 321 m²
https://www.otodom.pl/oferta/krasne-osiedle-bazantarnia-strazow-ID44c9F.html#3dfa1d1152,Krasne- Osiedle Bażantarnia Strażów,"Strażów, rzeszowski, podkarpackie",5 pokoi,389 000 zł,158 m²,działka 470 m²
https://www.otodom.pl/oferta/kepno-strzelnica-ul-kokocinskiego-nowy-dom-91m2-ID3GnaU.html#3dfa1d1152,"Kępno, Strzelnica, ul Kokocińskiego, nowy dom 91m2","Kępno, kępiński, wielkopolskie",4 pokoje,430 000 zł,91 m²,działka 200 m²
https://www.otodom.pl/oferta/super-lokalizacja-0-prowizji-ID465Ty.html#3dfa1d1152,Super Lokalizacja!! 0% Prowizji!,"Dobrzykowice, wrocławski, dolnośląskie",5 pokoi,419 000 zł,112 m²,działka 248 m²
https://www.otodom.pl/oferta/bojano-k-gdynia-blizniak-2x125m-duza-dzialka-ID44Wnz.html#3dfa1d1152,"Bojano k. Gdynia bliźniak, (2x125m), duża działka","Bojano, wejherowski, pomorskie",8 pokoi,990 000 zł,250 m²,działka 1 613 m²
https://www.otodom.pl/oferta/tani-dom-wolnostojacy-na-nowym-osiedlu-ID46wWO.html#3dfa1d1152,Tani dom wolnostojący na nowym osiedlu,"Rzeszów, podkarpackie",4 pokoje,379 000 zł,128 m²,działka 424 m²
https://www.otodom.pl/oferta/nowy-dom-w-katowicach-z-ogrodkiem-ID46wWB.html#3dfa1d1152,Nowy dom w Katowicach z ogródkiem,"Katowice, Podlesie",4 pokoje,562 309 zł,"98,60 m²","działka 286,60 m²"
https://www.otodom.pl/oferta/dom-stary-gieraltow-ID46wW9.html#3dfa1d1152,Dom Stary Gierałtów,"Stary Gierałtów, kłodzki, dolnośląskie",4 pokoje,250 000 zł,"74,80 m²",
https://www.otodom.pl/oferta/dom-ladek-zdroj-ID46wW7.html#3dfa1d1152,Dom Lądek Zdrój,"Lądek-Zdrój, kłodzki, dolnośląskie",4 pokoje,250 000 zł,"74,80 m²",
https://www.otodom.pl/oferta/dom-trzebnica-ID46wW6.html#3dfa1d1152,Dom Trzebnica,"Trzebnica, trzebnicki, dolnośląskie",4 pokoje,250 000 zł,"74,80 m²",
https://www.otodom.pl/oferta/dom-pod-lasem-z-ogrodkiem-do-wlasnej-aranzacji-ID45Or7.html#3dfa1d1152,"Dom pod lasem - z ogródkiem, do własnej aranżacji","Rybnik, Zamysłów",4 pokoje,469 000 zł,128 m²,działka 210 m²
https://www.otodom.pl/oferta/dom-na-wiosennej-ID45eLx.html#3dfa1d1152,Dom na Wiosennej,"Orzesze, mikołowski, śląskie",4 pokoje,530 000 zł,125 m²,działka 800 m²
https://www.otodom.pl/oferta/domy-energooszczedne-wysoki-standard-pod-lasem-ID46wTw.html#3dfa1d1152,Domy Energooszczędne/ wysoki standard/Pod lasem,"Wilkszyn, średzki, dolnośląskie",5 pokoi,529 000 zł,"123,63 m²",działka 140 m²
https://www.otodom.pl/oferta/domy-pod-lasem-pompa-ciepla-okazja-ID46wTt.html#3dfa1d1152,Domy Pod Lasem/Pompa ciepła/ OKAZJA!,"Wilkszyn, średzki, dolnośląskie",4 pokoje,529 000 zł,"111,50 m²",działka 273 m²
https://www.otodom.pl/oferta/dom-160-m-niemcz-ID46wT1.html#3dfa1d1152,"Dom, 160 m², Niemcz","Niemcz, bydgoski, kujawsko-pomorskie",4 pokoje,549 000 zł,160 m²,działka 800 m²
https://www.otodom.pl/oferta/dom-borowiec-blizniak-5-pokoi-107m2-ID46wSU.html#3dfa1d1152,Dom Borówiec bliźniak 5 pokoi 107m2,"Borówiec, poznański, wielkopolskie",5 pokoi,416 000 zł,112 m²,działka 302 m²
https://www.otodom.pl/oferta/najwieksza-baza-ofert-deweloperskich-ID4577D.html#3dfa1d1152,Największa Baza Ofert Deweloperskich,"Grodzisk Mazowiecki, grodziski, mazowieckie",5 pokoi,535 000 zł,"155,79 m²",działka 250 m²
https://www.otodom.pl/oferta/dom-400m-przy-al-poludniowej-do-negocjacji-ID3y83h.html#3dfa1d1152,Dom 400m przy Al. Południowej DO NEGOCJACJI,"Tomaszów Lubelski, tomaszowski, lubelskie",7 pokoi,290 000 zł,400 m²,działka 430 m²
https://www.otodom.pl/oferta/segment-wolomin-lipinska-88m2-44m2-przedsprzedaz-ID46wS3.html#3dfa1d1152,"Segment, Wołomin, Lipińska,88m2+44m2,PRZEDSPRZEDAŻ","Wołomin, wołomiński, mazowieckie",5 pokoi,400 000 zł,88 m²,działka 30 m²
https://www.otodom.pl/oferta/do-sprzedania-dom-w-zabudowie-blizniaczej-140m-ID46dYe.html#3dfa1d1152,Do sprzedania Dom w zabudowie bliźniaczej 140m!,"Wieliszew, legionowski, mazowieckie",5 pokoi,540 000 zł,140 m²,działka 440 m²
https://www.otodom.pl/oferta/dom-wolnostojacy-myszkow-ul-ceramiczna-35-ID441X9.html#3dfa1d1152,Dom wolnostojący Myszków ul.Ceramiczna 35,"Myszków, myszkowski, śląskie",6 pokoi,530 000 zł,173 m²,działka 875 m²
https://www.otodom.pl/oferta/segment-wolomin-ul-wiosenna-122m2-ostatni-ID46wRi.html#3de4fbfada,"SEGMENT, Wołomin, ul.Wiosenna, 122m2, OSTATNI!!!","Wołomin, wołomiński, mazowieckie",5 pokoi,599 000 zł,122 m²,działka 150 m²
https://www.otodom.pl/oferta/dom-120-m2-na-dzialce-1770-m2-ID44tSY.html#3de4fbfada,Dom 120 m2 na działce 1770 m2,"Jędrzejowice, ostrowiecki, świętokrzyskie",4 pokoje,435 000 zł,120 m²,działka 1 770 m²
https://www.otodom.pl/oferta/atrakcyjny-dom-z-ogrodkiem-wszedzie-blisko-ID46wR3.html#3de4fbfada,"Atrakcyjny dom z ogródkiem, wszędzie blisko !","Dąbrówka, poznański, wielkopolskie",5 pokoi,450 000 zł,96 m²,działka 251 m²
https://www.otodom.pl/oferta/przytulny-dom-ogrodek-zachodnia-strona-poznania-ID46wQZ.html#3de4fbfada,"Przytulny Dom, Ogródek, zachodnia strona Poznania","Poznań, wielkopolskie",5 pokoi,450 000 zł,95 m²,działka 251 m²
https://www.otodom.pl/oferta/funkcjonalny-dom-z-ogrodem-super-osiedle-ID46wQF.html#3de4fbfada,"Funkcjonalny dom z ogrodem, super osiedle","Skórzewo, poznański, wielkopolskie",5 pokoi,445 000 zł,96 m²,działka 252 m²
https://www.otodom.pl/oferta/nowy-dom-na-duzej-dzialce-stobierna-k-rzeszowa-ID46wQQ.html#3de4fbfada,Nowy dom na dużej działce; Stobierna k. Rzeszowa,"Stobierna, rzeszowski, podkarpackie",5 pokoi,334 000 zł,"141,50 m²",działka 866 m²
https://www.otodom.pl/oferta/dom-140-m-zabia-wola-ID46wQC.html#3de4fbfada,"Dom, 140 m², Żabia Wola","Żabia Wola, grodziski, mazowieckie",4 pokoje,540 000 zł,140 m²,działka 550 m²
https://www.otodom.pl/oferta/blizniak-strzeszyn-doskonale-strony-swiata-ID41JB4.html#3de4fbfada,"Bliźniak Strzeszyn, doskonałe STRONY ŚWIATA!","Poznań, Jeżyce, Strzeszyn",5 pokoi,795 000 zł,145 m²,działka 471 m²
https://www.otodom.pl/oferta/nowy-dom-na-obrzezach-szczecinka-ID41DlJ.html#3de4fbfada,Nowy dom na obrzeżach Szczecinka,"Szczecinek, szczecinecki, zachodniopomorskie",4 pokoje,599 000 zł,181 m²,działka 2 130 m²
https://www.otodom.pl/oferta/nowoczesny-goralski-dom-przy-termach-chocholow-ID3UKl6.html#3de4fbfada,Nowoczesny góralski DOM przy Termach Chochołów,"Chochołów, nowotarski, małopolskie",4 pokoje,574 000 zł,82 m²,działka 625 m²
https://www.otodom.pl/oferta/sloneczna-polowka-blizniaka-ID46wPX.html#3de4fbfada,Słoneczna połówka bliźniaka,"Warszawa, Ursynów, Pyry",5 pokoi,1 300 000 zł,218 m²,działka 563 m²
https://www.otodom.pl/oferta/osiedle-natura-park-dom-w-olimpinie-pod-bydgoszcza-ID46wOP.html#3de4fbfada,Osiedle Natura Park Dom w Olimpinie pod Bydgoszczą,"Przyłęki, bydgoski, kujawsko-pomorskie",5 pokoi,299 000 zł,"122,50 m²",działka 500 m²
https://www.otodom.pl/oferta/dom-lodz-smulsko-ul-konstantynowska-102-nowy-4716m-ID46wP3.html#3de4fbfada,Dom Łódź Smulsko ul Konstantynowska 102 NOWY 4716m,"Łódź, Polesie, Smulsko",5 pokoi,850 000 zł,164 m²,działka 4 716 m²
https://www.otodom.pl/oferta/piekny-dom-do-indywidualnego-wykonczenia-ID46wOq.html#3de4fbfada,Piękny dom do indywidualnego wykończenia !,"Ligota Wielka, oleśnicki, dolnośląskie",5 pokoi,480 000 zł,"193,52 m²",działka 1 037 m²
https://www.otodom.pl/oferta/parterowy-dom-wolnostojacy-stan-deweloperski-ID46hGb.html#3de4fbfada,Parterowy dom wolnostojący. Stan deweloperski,"Pajęczno, pajęczański, łódzkie",5 pokoi,390 000 zł,"110,64 m²",działka 800 m²
https://www.otodom.pl/oferta/komfortowy-dom-jednorodzinny-ID46wNh.html#3de4fbfada,Komfortowy dom jednorodzinny.,"Zawada, myślenicki, małopolskie",5 pokoi,669 000 zł,152 m²,działka 836 m²
https://www.otodom.pl/oferta/dom-w-zabudowie-szeregowej-atrakcyjny-ogrod-garaz-ID46wMP.html#3de4fbfada,Dom w zabudowie szeregowej/atrakcyjny ogród/garaż,"Radwanice, wrocławski, dolnośląskie",4 pokoje,480 000 zł,"115,23 m²",
https://www.otodom.pl/oferta/wygodny-nowy-dom-na-duzej-dzialce-w-cichej-okolicy-ID46wMz.html#3de4fbfada,Wygodny nowy dom na dużej działce w cichej okolicy,"Stobierna, rzeszowski, podkarpackie",4 pokoje,344 000 zł,119 m²,działka 1 174 m²
https://www.otodom.pl/oferta/dom-z-poddaszem-uzytkowym-o-pow-119-33m2-brynica-ID43fAu.html#3de4fbfada,"Dom z poddaszem użytkowym o pow. 119,33m2, Brynica","Brynica, kielecki, świętokrzyskie",4 pokoje,444 000 zł,"190,70 m²",działka 874 m²
https://www.otodom.pl/oferta/dom-135-m2-5-pok-wola-kopcowa-gm-maslow-ID44cet.html#3de4fbfada,"Dom 135 m2, 5 pok., Wola Kopcowa, gm. Masłów","Wola Kopcowa, kielecki, świętokrzyskie",5 pokoi,445 000 zł,135 m²,działka 575 m²
https://www.otodom.pl/oferta/nowa-szeregowka-129-m2-skrajna-blisko-centrum-ID46wMm.html#3de4fbfada,"Nowa Szeregówka, 129 m2, Skrajna, blisko Centrum","Rzeszów, podkarpackie",6 pokoi,529 000 zł,"129,20 m²",działka 342 m²
https://www.otodom.pl/oferta/dom-blizniak-lochowo-ID46wMg.html#3de4fbfada,Dom (Bliźniak) - Łochowo,"Łochowo, bydgoski, kujawsko-pomorskie",4 pokoje,499 000 zł,170 m²,działka 400 m²
https://www.otodom.pl/oferta/krakow-podgorze-nowoczesny-dom-z-ogrodem-na-dachu-ID44ree.html#3de4fbfada,Kraków/Podgórze/nowoczesny dom z ogrodem na dachu,"Kraków, Podgórze",4 pokoje,650 000 zł,112 m²,działka 300 m²
https://www.otodom.pl/oferta/nowy-dom-czterospadowy-na-osiedlu-zielony-szeromin-ID46wJR.html#3de4fbfada,Nowy dom czterospadowy na osiedlu Zielony Szeromin,"Szeromin, płoński, mazowieckie",4 pokoje,389 000 zł,99 m²,działka 1 018 m²
https://www.otodom.pl/oferta/opatkowice-dom-typu-blizniak-kameralne-osiedle-ID43SAZ.html#b2508e5cfe,Opatkowice / DOM typu bliźniak / kameralne osiedle,"Kraków, Swoszowice",5 pokoi,750 000 zł,140 m²,działka 300 m²
https://www.otodom.pl/oferta/ostatni-segment-ID46gj2.html#b2508e5cfe,Ostatni Segment,"Łomianki, warszawski zachodni, mazowieckie",5 pokoi,769 000 zł,145 m²,działka 288 m²
https://www.otodom.pl/oferta/dom-lochowo-w-sasiedztwie-kanalu-noteckiego-ID46wIX.html#b2508e5cfe,Dom Łochowo w sąsiedztwie kanału noteckiego,"Łochowo, bydgoski, kujawsko-pomorskie",4 pokoje,660 000 zł,221 m²,działka 996 m²
https://www.otodom.pl/oferta/nowoczesny-dom-w-spokojnej-okolicy-boronow-ID45BIL.html#b2508e5cfe,Nowoczesny dom w spokojnej okolicy Boronów,"Boronów, lubliniecki, śląskie",4 pokoje,450 000 zł,138 m²,działka 800 m²
https://www.otodom.pl/oferta/nowy-dom-ok-143m2-super-dzialka-ID46wIP.html#b2508e5cfe,"Nowy Dom ok.143m2, Super Działka","Żabia Wola, grodziski, mazowieckie",5 pokoi,484 900 zł,"142,70 m²",działka 499 m²
https://www.otodom.pl/oferta/ostatnia-wolna-sasanka-l-gotowa-do-odbioru-ID46wII.html#b2508e5cfe,Ostatnia wolna Sasanka L gotowa do odbioru,"Gowino, wejherowski, pomorskie",4 pokoje,306 000 zł,"68,46 m²",działka 175 m²
https://www.otodom.pl/oferta/przestronny-dom-w-otulinie-lasu-pod-grodziskiem-ID46wIE.html#b2508e5cfe,Przestronny dom w otulinie lasu pod Grodziskiem.,"Siestrzeń, grodziski, mazowieckie",7 pokoi,1 050 000 zł,400 m²,działka 2 670 m²
https://www.otodom.pl/oferta/przestronny-dom-w-zabudowie-szeregowej-ID43B6r.html#b2508e5cfe,Przestronny dom w zabudowie szeregowej,"Tworków, raciborski, śląskie",5 pokoi,280 000 zł,"145,69 m²",działka 369 m²
https://www.otodom.pl/oferta/0-prowizji-pelne-media-garaz-ogrod-gotowy-dom-ID43O7l.html#b2508e5cfe,"0% prowizji, pełne media, garaż, ogród, gotowy dom","Marcinkowice, oławski, dolnośląskie",4 pokoje,430 000 zł,"105,46 m²",działka 210 m²
https://www.otodom.pl/oferta/piekny-dom-w-cichej-okolicy-ID3R3LG.html#b2508e5cfe,Piękny dom w cichej okolicy,"Częstochowa, Gnaszyn-Kawodrza",4 pokoje,599 000 zł,"166,38 m²",działka 668 m²
https://www.otodom.pl/oferta/blizniak-duza-dzialka-5-km-od-wroclawia-ID461Vy.html#b2508e5cfe,"Bliźniak, duża działka, 5 km od Wrocławia","Długołęka, wrocławski, dolnośląskie",4 pokoje,460 000 zł,111 m²,działka 239 m²
https://www.otodom.pl/oferta/rezydencja-jagielly-warszawa-ursus-segment-nr-8-ID42aLy.html#b2508e5cfe,Rezydencja Jagiełły Warszawa Ursus Segment nr 8,"Warszawa, Ursus",4 pokoje,1 094 000 zł,202 m²,działka 75 m²
https://www.otodom.pl/oferta/kiekrz-wysoki-standard-blisko-centrum-ID46wHp.html#b2508e5cfe,"KIEKRZ - Wysoki Standard, blisko centrum","Kiekrz, poznański, wielkopolskie",5 pokoi,499 000 zł,109 m²,działka 205 m²
https://www.otodom.pl/oferta/piekny-dom-na-przedmiesciach-warszawy-07-2020r-ID46p0c.html#b2508e5cfe,"Piękny dom, na przedmieściach Warszawy (07.2020r)","Warszawa, Bemowo, Chrzanów",4 pokoje,800 000 zł,134 m²,działka 296 m²
https://www.otodom.pl/oferta/piekny-dom-w-doskonalej-lokalizacji-27-ID3X6Pm.html#b2508e5cfe,Piękny dom w doskonałej lokalizacji - 27,"Warszawa, Ursynów, Kabaty",5 pokoi,"2 723 546,32 zł","223,03 m²","działka 223,03 m²"
https://www.otodom.pl/oferta/mrowino-nowy-blizniak-4-pok-ostatnia-polowa-las-ID44EoY.html#b2508e5cfe,"Mrowino Nowy Bliźniak 4 pok OSTATNIA POŁOWA, las","Rokietnica, poznański, wielkopolskie",4 pokoje,379 000 zł,85 m²,działka 280 m²
https://www.otodom.pl/oferta/najlepsza-lokalizacja-dom-jablonna-chotomow-ID3H7ms.html#b2508e5cfe,Najlepsza Lokalizacja Dom JABŁONNA CHOTOMÓW,"Jabłonna, legionowski, mazowieckie",4 pokoje,640 000 zł,"127,40 m²",działka 564 m²
https://www.otodom.pl/oferta/segment-skrajny-dzialka-367-m2-lomianki-burakow-ID44RSY.html#b2508e5cfe,"Segment Skrajny, Działka 367 M2, Łomianki Buraków","Łomianki, warszawski zachodni, mazowieckie",5 pokoi,690 000 zł,"183,03 m²",działka 367 m²
https://www.otodom.pl/oferta/nowy-dom-120-m2-z-ogrodkiem-lomianki-ID45a9r.html#b2508e5cfe,"Nowy Dom 120 m2 Z Ogródkiem, Łomianki","Łomianki, warszawski zachodni, mazowieckie",5 pokoi,599 000 zł,"120,20 m²",działka 200 m²
https://www.otodom.pl/oferta/dom-wolnostojacy-lochowo-ID46wG4.html#b2508e5cfe,Dom wolnostojący Łochowo,"Łochowo, bydgoski, kujawsko-pomorskie",5 pokoi,660 000 zł,221 m²,działka 926 m²
https://www.otodom.pl/oferta/blizniak-92m2-w-pianowie-ID46wFa.html#b2508e5cfe,Bliźniak 92m2 w Pianowie,"Kościan, kościański, wielkopolskie",4 pokoje,389 000 zł,92 m²,działka 325 m²
https://www.otodom.pl/oferta/willa-lusowko-z-tarasem-40m2-i-garaz-dwustanowisko-ID44d6H.html#b2508e5cfe,Willa Lusówko z tarasem 40m2 i garaż dwustanowisko,"Lusówko, poznański, wielkopolskie",5 pokoi,689 000 zł,"168,76 m²",działka 412 m²
https://www.otodom.pl/oferta/dom-szeregowy-segment-ID44YAU.html#b2508e5cfe,"Dom szeregowy, segment","Marki, wołomiński, mazowieckie",5 pokoi,389 000 zł,130 m²,działka 1 770 m²
https://www.otodom.pl/oferta/super-dom-ok-210m2-blisko-grodziska-ID46wEZ.html#b2508e5cfe,"Super Dom ok.210m2, Blisko Grodziska","Grodzisk Mazowiecki, grodziski, mazowieckie",6 pokoi,643 900 zł,205 m²,działka 2 690 m²
https://www.otodom.pl/oferta/nowy-dom-z-widokiem-360-na-gory-cisza-spokoj-ID408Fu.html#80724c01d0,"Nowy dom z widokiem 360° na góry, cisza, spokój.","Łodygowice, żywiecki, śląskie",6 pokoi,369 999 zł,"99,83 m²",działka 600 m²
https://www.otodom.pl/oferta/dom-z-widokiem-na-gory-cisza-spokoj-okol-bielsko-ID41odX.html#80724c01d0,"Dom z widokiem na góry, cisza, spokój okol Bielsko","Łodygowice, żywiecki, śląskie",7 pokoi,399 000 zł,"133,70 m²",działka 750 m²
https://www.otodom.pl/oferta/nowoczesny-parterowy-dom-na-dzialce-7-5-ar-ID46wDp.html#80724c01d0,"Nowoczesny - parterowy dom na działce 7,5 ar","Rzeszów, podkarpackie",4 pokoje,560 000 zł,"121,91 m²",działka 7 500 m²
https://www.otodom.pl/oferta/dom-w-zabudowie-blizniaczej-spokojne-osiedle-ID46wDl.html#80724c01d0,"Dom w zabudowie bliźniaczej, spokojne osiedle","Bezrzecze, policki, zachodniopomorskie",4 pokoje,594 000 zł,160 m²,działka 227 m²
https://www.otodom.pl/oferta/segment-w-otulinie-parku-kampinoskiego-ID46fwp.html#80724c01d0,Segment w otulinie Parku Kampinoskiego.,"Lipków, warszawski zachodni, mazowieckie",4 pokoje,739 000 zł,163 m²,działka 213 m²
https://www.otodom.pl/oferta/blizniak-w-stanie-surowym-otwartym-ID46wCW.html#80724c01d0,Bliżniak w stanie surowym otwartym,"Żelechów, grodziski, mazowieckie",10 pokoi,"519 999,20 zł",280 m²,działka 1 200 m²
https://www.otodom.pl/oferta/nowy-dom-ok-122m2-duza-dzialka-ID46wCT.html#80724c01d0,"Nowy Dom ok. 122m2, Duża Działka","Grodzisk Mazowiecki, grodziski, mazowieckie",4 pokoje,539 900 zł,"121,80 m²",działka 300 m²
https://www.otodom.pl/oferta/dom-w-stanie-surowym-260m2-plochocin-ID46wCH.html#80724c01d0,Dom w stanie surowym 260m2 Płochocin.,"Płochocin, warszawski zachodni, mazowieckie",6 pokoi,675 000 zł,260 m²,działka 1 240 m²
https://www.otodom.pl/oferta/tarnowo-podrzewie-promocja-3-sypialnie-salon-ID46wCp.html#80724c01d0,"Tarnowo, Podrzewie - PROMOCJA, 3 sypialnie, salon","Podrzewie, szamotulski, wielkopolskie",4 pokoje,216 648 zł,68 m²,działka 50 m²
https://www.otodom.pl/oferta/rezydencja-premium-prestizowa-przestrzen-luksus-ID46wBx.html#80724c01d0,Rezydencja PREMIUM Prestiżowa przestrzeń Luksus,"Katowice, śląskie",5 pokoi,2 993 050 zł,365 m²,działka 1 379 m²
https://www.otodom.pl/oferta/dzialki-z-domem-z-bala-i-jeziorem-w-brzoze-duze-ID3NJ3i.html#80724c01d0,Działki z domem z bala i jeziorem w Brzóze Duże,"Brzóze Duże, makowski, mazowieckie",3 pokoje,333 720 zł,75 m²,działka 1 350 m²
https://www.otodom.pl/oferta/dom-na-bezrzeczu-top-lokalizacja-ID46jyY.html#80724c01d0,"Dom na Bezrzeczu, top lokalizacja","Szczecin, Zachód, Bezrzecze",4 pokoje,664 000 zł,"140,60 m²",działka 97 m²
https://www.otodom.pl/oferta/dom-z-bala-w-napiorkach-butnych-ID3NJ9V.html#80724c01d0,Dom z bala w Napiórkach Butnych,"Napiórki Butne, makowski, mazowieckie",3 pokoje,190 000 zł,59 m²,działka 1 785 m²
